Episode 608: 1000 time steps, total rewards -100.00
Episode 609: 1000 time steps, total rewards -100.00
Episode 610: 1000 time steps, total rewards -102.00
Episode 611: 1000 time steps, total rewards -100.00
Episode 612: 1000 time steps, total rewards -97.00
Episode 613: 1000 time steps, total rewards -100.00
Episode 614: 1000 time steps, total rewards -100.00
Episode 615: 1000 time steps, total rewards -100.00
Episode 616: 1000 time steps, total rewards -101.00
Episode 617: 1000 time steps, total rewards -100.00
Episode 618: 1000 time steps, total rewards -102.00
Episode 619: 1000 time steps, total rewards -102.00
Episode 620: 1000 time steps, total rewards -101.00
Episode 621: 1000 time steps, total rewards -96.00
Episode 622: 1000 time steps, total rewards -100.00
Episode 623: 1000 time steps, total rewards -97.00
Episode 624: 1000 time steps, total rewards -100.00
Episode 625: 1000 time steps, total rewards -100.00
Episode 626: 1000 time steps, total rewards -99.00
Episode 627: 1000 time steps, total rewards -99.00
Episode 628: 1000 time steps, total rewards -99.00
Episode 629: 1000 time steps, total rewards -99.00
Episode 630: 1000 time steps, total rewards -100.00
Episode 631: 1000 time steps, total rewards -102.00
Episode 632: 1000 time steps, total rewards -97.00
Episode 633: 1000 time steps, total rewards -100.00
Episode 634: 1000 time steps, total rewards -94.00
Episode 635: 1000 time steps, total rewards -97.00
Episode 636: 1000 time steps, total rewards -102.00
Episode 637: 1000 time steps, total rewards -100.00
Episode 638: 1000 time steps, total rewards -100.00
Episode 639: 1000 time steps, total rewards -102.00
Episode 640: 1000 time steps, total rewards -100.00
Episode 641: 1000 time steps, total rewards -100.00
Episode 642: 1000 time steps, total rewards -100.00
Episode 643: 1000 time steps, total rewards -100.00
Episode 644: 1000 time steps, total rewards -99.00
Episode 645: 1000 time steps, total rewards -99.00
Episode 646: 1000 time steps, total rewards -97.00
Episode 647: 1000 time steps, total rewards -102.00
Episode 648: 1000 time steps, total rewards -99.00
Episode 649: 1000 time steps, total rewards -97.00
Episode 650: 1000 time steps, total rewards -102.00
Episode 651: 1000 time steps, total rewards -94.00
Episode 652: 1000 time steps, total rewards -97.00
Episode 653: 1000 time steps, total rewards -100.00
Episode 654: 1000 time steps, total rewards -97.00
Episode 655: 1000 time steps, total rewards -97.00
Episode 656: 1000 time steps, total rewards -99.00
Episode 657: 1000 time steps, total rewards -97.00
Episode 658: 1000 time steps, total rewards -104.00
Episode 659: 1000 time steps, total rewards -106.00
Episode 660: 1000 time steps, total rewards -102.00
Episode 661: 1000 time steps, total rewards -102.00
Episode 662: 1000 time steps, total rewards -100.00
Episode 663: 1000 time steps, total rewards -94.00
Episode 664: 1000 time steps, total rewards -97.00
Episode 665: 1000 time steps, total rewards -100.00
Episode 666: 1000 time steps, total rewards -102.00
Episode 667: 1000 time steps, total rewards -97.00
Episode 668: 1000 time steps, total rewards -100.00
Episode 669: 1000 time steps, total rewards -100.00
Episode 670: 1000 time steps, total rewards -100.00
Episode 671: 1000 time steps, total rewards -100.00
Episode 672: 1000 time steps, total rewards -101.00
Episode 673: 1000 time steps, total rewards -100.00
Episode 674: 1000 time steps, total rewards -101.00
Episode 675: 1000 time steps, total rewards -100.00
Episode 676: 1000 time steps, total rewards -100.00
Episode 677: 1000 time steps, total rewards -100.00
Episode 678: 1000 time steps, total rewards -99.00
Episode 679: 1000 time steps, total rewards -100.00
Episode 680: 1000 time steps, total rewards -97.00
Episode 681: 1000 time steps, total rewards -102.00
Episode 682: 1000 time steps, total rewards -100.00
Episode 683: 1000 time steps, total rewards -97.00
Episode 684: 1000 time steps, total rewards -97.00
Episode 685: 1000 time steps, total rewards -100.00
Episode 686: 1000 time steps, total rewards -100.00
Episode 687: 1000 time steps, total rewards -102.00
Episode 688: 1000 time steps, total rewards -100.00
Episode 689: 1000 time steps, total rewards -100.00
Episode 690: 1000 time steps, total rewards -104.00
Episode 691: 1000 time steps, total rewards -97.00
Episode 692: 1000 time steps, total rewards -97.00
Episode 693: 1000 time steps, total rewards -100.00
Episode 694: 1000 time steps, total rewards -100.00
Episode 695: 1000 time steps, total rewards -97.00
Episode 696: 1000 time steps, total rewards -102.00
Episode 697: 1000 time steps, total rewards -97.00
Episode 698: 1000 time steps, total rewards -102.00
Episode 699: 1000 time steps, total rewards -100.00
Episode 700: 1000 time steps, total rewards -100.00
Episode 701: 1000 time steps, total rewards -102.00
Episode 702: 1000 time steps, total rewards -100.00
Episode 703: 1000 time steps, total rewards -102.00
Episode 704: 1000 time steps, total rewards -97.00
Episode 705: 1000 time steps, total rewards -102.00
Episode 706: 1000 time steps, total rewards -97.00
Episode 707: 1000 time steps, total rewards -94.00
Episode 708: 1000 time steps, total rewards -100.00
Episode 709: 1000 time steps, total rewards -97.00
Episode 710: 1000 time steps, total rewards -94.00
Episode 711: 1000 time steps, total rewards -102.00
Episode 712: 1000 time steps, total rewards -102.00
Episode 713: 1000 time steps, total rewards -97.00
Episode 714: 1000 time steps, total rewards -100.00
Episode 715: 1000 time steps, total rewards -99.00
Episode 716: 1000 time steps, total rewards -100.00
Episode 717: 1000 time steps, total rewards -97.00
Episode 718: 1000 time steps, total rewards -99.00
Episode 719: 1000 time steps, total rewards -102.00
Episode 720: 1000 time steps, total rewards -97.00
Episode 721: 1000 time steps, total rewards -102.00
Episode 722: 1000 time steps, total rewards -97.00
Episode 723: 1000 time steps, total rewards -97.00
Episode 724: 1000 time steps, total rewards -102.00
Episode 725: 1000 time steps, total rewards -102.00
Episode 726: 1000 time steps, total rewards -100.00
Episode 727: 1000 time steps, total rewards -99.00
Episode 728: 1000 time steps, total rewards -100.00
Episode 729: 1000 time steps, total rewards -97.00
Episode 730: 1000 time steps, total rewards -96.00
Episode 731: 1000 time steps, total rewards -97.00
Episode 732: 1000 time steps, total rewards -97.00
Episode 733: 1000 time steps, total rewards -100.00
Episode 734: 1000 time steps, total rewards -102.00
Episode 735: 1000 time steps, total rewards -100.00
Episode 736: 1000 time steps, total rewards -102.00
Episode 737: 1000 time steps, total rewards -102.00
Episode 738: 1000 time steps, total rewards -94.00
Episode 739: 1000 time steps, total rewards -102.00
Episode 740: 1000 time steps, total rewards -97.00
Episode 741: 1000 time steps, total rewards -102.00
Episode 742: 1000 time steps, total rewards -100.00
Episode 743: 1000 time steps, total rewards -100.00
Episode 744: 1000 time steps, total rewards -97.00
Episode 745: 1000 time steps, total rewards -97.00
Episode 746: 1000 time steps, total rewards -100.00
Episode 747: 1000 time steps, total rewards -97.00
Episode 748: 1000 time steps, total rewards -100.00
Episode 749: 1000 time steps, total rewards -100.00
Episode 750: 1000 time steps, total rewards -102.00
Episode 751: 1000 time steps, total rewards -94.00
Episode 752: 1000 time steps, total rewards -97.00
Episode 753: 1000 time steps, total rewards -94.00
Episode 754: 1000 time steps, total rewards -100.00
Episode 755: 1000 time steps, total rewards -97.00
Episode 756: 1000 time steps, total rewards -102.00
Episode 757: 1000 time steps, total rewards -100.00
Episode 758: 1000 time steps, total rewards -97.00
Episode 759: 1000 time steps, total rewards -100.00
Episode 760: 1000 time steps, total rewards -100.00
Episode 761: 1000 time steps, total rewards -97.00
Episode 762: 1000 time steps, total rewards -102.00
Episode 763: 1000 time steps, total rewards -97.00
Episode 764: 1000 time steps, total rewards -102.00
Episode 765: 1000 time steps, total rewards -100.00
Episode 766: 1000 time steps, total rewards -94.00
Episode 767: 1000 time steps, total rewards -100.00
Episode 768: 1000 time steps, total rewards -96.00
Episode 769: 1000 time steps, total rewards -102.00
Episode 770: 1000 time steps, total rewards -100.00
Episode 771: 1000 time steps, total rewards -97.00
Episode 772: 1000 time steps, total rewards -100.00
Episode 773: 1000 time steps, total rewards -94.00
Episode 774: 1000 time steps, total rewards -100.00
Episode 775: 1000 time steps, total rewards -100.00
Episode 776: 1000 time steps, total rewards -104.00
Episode 777: 1000 time steps, total rewards -100.00
Episode 778: 1000 time steps, total rewards -102.00
Episode 779: 1000 time steps, total rewards -97.00
Episode 780: 1000 time steps, total rewards -102.00
Episode 781: 1000 time steps, total rewards -100.00
Episode 782: 1000 time steps, total rewards -94.00
Episode 783: 1000 time steps, total rewards -97.00
Episode 784: 1000 time steps, total rewards -100.00
Episode 785: 1000 time steps, total rewards -100.00
Episode 786: 1000 time steps, total rewards -104.00
Episode 787: 1000 time steps, total rewards -99.00
Episode 788: 1000 time steps, total rewards -100.00
Episode 789: 1000 time steps, total rewards -99.00
Episode 790: 1000 time steps, total rewards -100.00
Episode 791: 1000 time steps, total rewards -100.00
Episode 792: 1000 time steps, total rewards -97.00
Episode 793: 1000 time steps, total rewards -102.00
Episode 794: 1000 time steps, total rewards -97.00
Episode 795: 1000 time steps, total rewards -100.00
Episode 796: 1000 time steps, total rewards -100.00
Episode 797: 1000 time steps, total rewards -102.00
Episode 798: 1000 time steps, total rewards -94.00
Episode 799: 1000 time steps, total rewards -100.00
Episode 800: 1000 time steps, total rewards -102.00
Episode 801: 1000 time steps, total rewards -97.00
Episode 802: 1000 time steps, total rewards -100.00
Episode 803: 1000 time steps, total rewards -97.00
Episode 804: 1000 time steps, total rewards -102.00
Episode 805: 1000 time steps, total rewards -102.00
Episode 806: 1000 time steps, total rewards -102.00
Episode 807: 1000 time steps, total rewards -97.00
Episode 808: 1000 time steps, total rewards -104.00
Episode 809: 1000 time steps, total rewards -102.00
Episode 810: 1000 time steps, total rewards -99.00
Episode 811: 1000 time steps, total rewards -97.00
Episode 812: 1000 time steps, total rewards -100.00
Episode 813: 1000 time steps, total rewards -102.00
Episode 814: 1000 time steps, total rewards -100.00
Episode 815: 1000 time steps, total rewards -102.00
Episode 816: 1000 time steps, total rewards -102.00
Episode 817: 1000 time steps, total rewards -100.00
Episode 818: 1000 time steps, total rewards -102.00
Episode 819: 1000 time steps, total rewards -99.00
Episode 820: 1000 time steps, total rewards -94.00
Episode 821: 1000 time steps, total rewards -100.00
Episode 822: 1000 time steps, total rewards -99.00
Episode 823: 1000 time steps, total rewards -104.00
Episode 824: 1000 time steps, total rewards -100.00
Episode 825: 1000 time steps, total rewards -100.00
Episode 826: 1000 time steps, total rewards -94.00
Episode 827: 1000 time steps, total rewards -100.00
Episode 828: 1000 time steps, total rewards -97.00
Episode 829: 1000 time steps, total rewards -100.00
Episode 830: 1000 time steps, total rewards -100.00
Episode 831: 1000 time steps, total rewards -97.00
Episode 832: 1000 time steps, total rewards -97.00
Episode 833: 1000 time steps, total rewards -97.00
Episode 834: 1000 time steps, total rewards -97.00
Episode 835: 1000 time steps, total rewards -100.00
Episode 836: 1000 time steps, total rewards -99.00
Episode 837: 1000 time steps, total rewards -102.00
Episode 838: 1000 time steps, total rewards -99.00
Episode 839: 1000 time steps, total rewards -100.00
Episode 840: 1000 time steps, total rewards -99.00
Episode 841: 1000 time steps, total rewards -94.00
Episode 842: 1000 time steps, total rewards -94.00
Episode 843: 1000 time steps, total rewards -97.00
Episode 844: 1000 time steps, total rewards -96.00
Episode 845: 1000 time steps, total rewards -100.00
Episode 846: 1000 time steps, total rewards -99.00
Episode 847: 1000 time steps, total rewards -97.00
Episode 848: 1000 time steps, total rewards -91.00
Episode 849: 1000 time steps, total rewards -97.00
Episode 850: 1000 time steps, total rewards -100.00
Episode 851: 1000 time steps, total rewards -97.00
Episode 852: 1000 time steps, total rewards -96.00
Episode 853: 1000 time steps, total rewards -99.00
Episode 854: 1000 time steps, total rewards -100.00
Episode 855: 1000 time steps, total rewards -100.00
Episode 856: 1000 time steps, total rewards -100.00
Episode 857: 1000 time steps, total rewards -97.00
Episode 858: 1000 time steps, total rewards -97.00
Episode 859: 1000 time steps, total rewards -94.00
Episode 860: 1000 time steps, total rewards -100.00
Episode 861: 1000 time steps, total rewards -100.00
Episode 862: 1000 time steps, total rewards -100.00
Episode 863: 1000 time steps, total rewards -102.00
Episode 864: 1000 time steps, total rewards -100.00
Episode 865: 1000 time steps, total rewards -100.00
Episode 866: 1000 time steps, total rewards -102.00
Episode 867: 1000 time steps, total rewards -97.00
Episode 868: 1000 time steps, total rewards -97.00
Episode 869: 1000 time steps, total rewards -97.00
Episode 870: 1000 time steps, total rewards -100.00
Episode 871: 1000 time steps, total rewards -102.00
Episode 872: 1000 time steps, total rewards -102.00
Episode 873: 1000 time steps, total rewards -97.00
Episode 874: 1000 time steps, total rewards -97.00
Episode 875: 1000 time steps, total rewards -100.00
Episode 876: 1000 time steps, total rewards -100.00
Episode 877: 1000 time steps, total rewards -99.00
Episode 878: 1000 time steps, total rewards -102.00
Episode 879: 1000 time steps, total rewards -97.00
Episode 880: 1000 time steps, total rewards -97.00
Episode 881: 1000 time steps, total rewards -100.00
Episode 882: 1000 time steps, total rewards -97.00
Episode 883: 1000 time steps, total rewards -100.00
Episode 884: 1000 time steps, total rewards -100.00
Episode 885: 1000 time steps, total rewards -97.00
Episode 886: 1000 time steps, total rewards -102.00
Episode 887: 1000 time steps, total rewards -102.00
Episode 888: 1000 time steps, total rewards -101.00
Episode 889: 1000 time steps, total rewards -97.00
Episode 890: 1000 time steps, total rewards -101.00
Episode 891: 1000 time steps, total rewards -99.00
Episode 892: 1000 time steps, total rewards -99.00
Episode 893: 1000 time steps, total rewards -100.00
Episode 894: 1000 time steps, total rewards -100.00
Episode 895: 1000 time steps, total rewards -100.00
Episode 896: 1000 time steps, total rewards -100.00
Episode 897: 1000 time steps, total rewards -100.00
Episode 898: 1000 time steps, total rewards -97.00
Episode 899: 1000 time steps, total rewards -94.00
Episode 900: 1000 time steps, total rewards -104.00
Episode 901: 1000 time steps, total rewards -100.00
Episode 902: 1000 time steps, total rewards -97.00
Episode 903: 1000 time steps, total rewards -96.00
Episode 904: 1000 time steps, total rewards -97.00
Episode 905: 1000 time steps, total rewards -102.00
Episode 906: 1000 time steps, total rewards -100.00
Episode 907: 1000 time steps, total rewards -101.00
Episode 908: 1000 time steps, total rewards -99.00
Episode 909: 1000 time steps, total rewards -100.00
Episode 910: 1000 time steps, total rewards -100.00
Episode 911: 1000 time steps, total rewards -97.00
Episode 912: 1000 time steps, total rewards -102.00
Episode 913: 1000 time steps, total rewards -99.00
Episode 914: 1000 time steps, total rewards -100.00
Episode 915: 1000 time steps, total rewards -99.00
Episode 916: 1000 time steps, total rewards -102.00
Episode 917: 1000 time steps, total rewards -100.00
Episode 918: 1000 time steps, total rewards -97.00
Episode 919: 1000 time steps, total rewards -100.00
Episode 920: 1000 time steps, total rewards -94.00
Episode 921: 1000 time steps, total rewards -99.00
Episode 922: 1000 time steps, total rewards -100.00
Episode 923: 1000 time steps, total rewards -102.00
Episode 924: 1000 time steps, total rewards -97.00
Episode 925: 1000 time steps, total rewards -97.00
Episode 926: 1000 time steps, total rewards -100.00
Episode 927: 1000 time steps, total rewards -100.00
Episode 928: 1000 time steps, total rewards -102.00
Episode 929: 1000 time steps, total rewards -100.00
Episode 930: 1000 time steps, total rewards -96.00
Episode 931: 1000 time steps, total rewards -97.00
Episode 932: 1000 time steps, total rewards -96.00
Episode 933: 1000 time steps, total rewards -100.00
Episode 934: 1000 time steps, total rewards -100.00
Episode 935: 1000 time steps, total rewards -97.00
Episode 936: 1000 time steps, total rewards -102.00
Episode 937: 1000 time steps, total rewards -100.00
Episode 938: 1000 time steps, total rewards -100.00
Episode 939: 1000 time steps, total rewards -100.00
Episode 940: 1000 time steps, total rewards -97.00
Episode 941: 1000 time steps, total rewards -97.00
Episode 942: 1000 time steps, total rewards -100.00
Episode 943: 1000 time steps, total rewards -99.00
Episode 944: 1000 time steps, total rewards -102.00
Episode 945: 1000 time steps, total rewards -97.00
Episode 946: 1000 time steps, total rewards -100.00
Episode 947: 1000 time steps, total rewards -97.00
Episode 948: 1000 time steps, total rewards -100.00
Episode 949: 1000 time steps, total rewards -100.00
Episode 950: 1000 time steps, total rewards -97.00
Episode 951: 1000 time steps, total rewards -97.00
Episode 952: 1000 time steps, total rewards -100.00
Episode 953: 1000 time steps, total rewards -100.00
Episode 954: 1000 time steps, total rewards -104.00
Episode 955: 1000 time steps, total rewards -100.00
Episode 956: 1000 time steps, total rewards -100.00
Episode 957: 1000 time steps, total rewards -97.00
Episode 958: 1000 time steps, total rewards -102.00
Episode 959: 1000 time steps, total rewards -97.00
Episode 960: 1000 time steps, total rewards -99.00
Episode 961: 1000 time steps, total rewards -102.00
Episode 962: 1000 time steps, total rewards -100.00
Episode 963: 1000 time steps, total rewards -100.00
Episode 964: 1000 time steps, total rewards -97.00
Episode 965: 1000 time steps, total rewards -102.00
Episode 966: 1000 time steps, total rewards -102.00
Episode 967: 1000 time steps, total rewards -100.00
Episode 968: 1000 time steps, total rewards -100.00
Episode 969: 1000 time steps, total rewards -100.00
Episode 970: 1000 time steps, total rewards -99.00
Episode 971: 1000 time steps, total rewards -100.00
Episode 972: 1000 time steps, total rewards -102.00
Episode 973: 1000 time steps, total rewards -100.00
Episode 974: 1000 time steps, total rewards -102.00
Episode 975: 1000 time steps, total rewards -97.00
Episode 976: 1000 time steps, total rewards -99.00
Episode 977: 1000 time steps, total rewards -100.00
Episode 978: 1000 time steps, total rewards -102.00
Episode 979: 1000 time steps, total rewards -102.00
Episode 980: 1000 time steps, total rewards -96.00
Episode 981: 1000 time steps, total rewards -102.00
Episode 982: 1000 time steps, total rewards -100.00
Episode 983: 1000 time steps, total rewards -97.00
Episode 984: 1000 time steps, total rewards -94.00
Episode 985: 1000 time steps, total rewards -100.00
Episode 986: 1000 time steps, total rewards -100.00
Episode 987: 1000 time steps, total rewards -97.00
Episode 988: 1000 time steps, total rewards -100.00
Episode 989: 1000 time steps, total rewards -97.00
Episode 990: 1000 time steps, total rewards -100.00
Episode 991: 1000 time steps, total rewards -100.00
Episode 992: 1000 time steps, total rewards -100.00
Episode 993: 1000 time steps, total rewards -94.00
Episode 994: 1000 time steps, total rewards -102.00
Episode 995: 1000 time steps, total rewards -94.00
Episode 996: 1000 time steps, total rewards -102.00
Episode 997: 1000 time steps, total rewards -97.00
Episode 998: 1000 time steps, total rewards -100.00
Episode 999: 1000 time steps, total rewards -102.00
Episode 1000: 1000 time steps, total rewards -99.00
Episode 1001: 1000 time steps, total rewards -97.00
Episode 1002: 1000 time steps, total rewards -102.00
Episode 1003: 1000 time steps, total rewards -94.00
Episode 1004: 1000 time steps, total rewards -94.00
Episode 1005: 1000 time steps, total rewards -102.00
Episode 1006: 1000 time steps, total rewards -97.00
Episode 1007: 1000 time steps, total rewards -97.00
Episode 1008: 1000 time steps, total rewards -100.00
Episode 1009: 1000 time steps, total rewards -102.00
Episode 1010: 1000 time steps, total rewards -99.00
Episode 1011: 1000 time steps, total rewards -100.00
Episode 1012: 1000 time steps, total rewards -97.00
Episode 1013: 1000 time steps, total rewards -97.00
Episode 1014: 1000 time steps, total rewards -100.00
Episode 1015: 1000 time steps, total rewards -97.00
Episode 1016: 1000 time steps, total rewards -100.00
Episode 1017: 1000 time steps, total rewards -97.00
Episode 1018: 1000 time steps, total rewards -97.00
Episode 1019: 1000 time steps, total rewards -99.00
Episode 1020: 1000 time steps, total rewards -100.00
Episode 1021: 1000 time steps, total rewards -100.00
Episode 1022: 1000 time steps, total rewards -102.00
Episode 1023: 1000 time steps, total rewards -99.00
Episode 1024: 1000 time steps, total rewards -100.00
Episode 1025: 1000 time steps, total rewards -97.00
Episode 1026: 1000 time steps, total rewards -102.00
Episode 1027: 1000 time steps, total rewards -102.00
Episode 1028: 1000 time steps, total rewards -94.00
Episode 1029: 1000 time steps, total rewards -97.00
Episode 1030: 1000 time steps, total rewards -97.00
Episode 1031: 1000 time steps, total rewards -97.00
Episode 1032: 1000 time steps, total rewards -97.00
Episode 1033: 1000 time steps, total rewards -101.00
Episode 1034: 1000 time steps, total rewards -97.00
Episode 1035: 1000 time steps, total rewards -97.00
Episode 1036: 1000 time steps, total rewards -100.00
Episode 1037: 1000 time steps, total rewards -97.00
Episode 1038: 1000 time steps, total rewards -102.00
Episode 1039: 1000 time steps, total rewards -102.00
Episode 1040: 1000 time steps, total rewards -102.00
Episode 1041: 1000 time steps, total rewards -100.00
Episode 1042: 1000 time steps, total rewards -102.00
Episode 1043: 1000 time steps, total rewards -102.00
Episode 1044: 1000 time steps, total rewards -99.00
Episode 1045: 1000 time steps, total rewards -100.00
Episode 1046: 1000 time steps, total rewards -99.00
Episode 1047: 1000 time steps, total rewards -97.00
Episode 1048: 1000 time steps, total rewards -102.00
Episode 1049: 1000 time steps, total rewards -100.00
Episode 1050: 1000 time steps, total rewards -97.00
Episode 1051: 1000 time steps, total rewards -100.00
Episode 1052: 1000 time steps, total rewards -100.00
Episode 1053: 1000 time steps, total rewards -97.00
Episode 1054: 1000 time steps, total rewards -102.00
Episode 1055: 1000 time steps, total rewards -104.00
Episode 1056: 1000 time steps, total rewards -102.00
Episode 1057: 1000 time steps, total rewards -100.00
Episode 1058: 1000 time steps, total rewards -100.00
Episode 1059: 1000 time steps, total rewards -100.00
Episode 1060: 1000 time steps, total rewards -97.00
Episode 1061: 1000 time steps, total rewards -100.00
Episode 1062: 1000 time steps, total rewards -94.00
Episode 1063: 1000 time steps, total rewards -100.00
Episode 1064: 1000 time steps, total rewards -97.00
Episode 1065: 1000 time steps, total rewards -94.00
Episode 1066: 1000 time steps, total rewards -102.00
Episode 1067: 1000 time steps, total rewards -97.00
Episode 1068: 1000 time steps, total rewards -97.00
Episode 1069: 1000 time steps, total rewards -100.00
Episode 1070: 1000 time steps, total rewards -97.00
Episode 1071: 1000 time steps, total rewards -97.00
Episode 1072: 1000 time steps, total rewards -100.00
Episode 1073: 1000 time steps, total rewards -97.00
Episode 1074: 1000 time steps, total rewards -100.00
Episode 1075: 1000 time steps, total rewards -100.00
Episode 1076: 1000 time steps, total rewards -102.00
Episode 1077: 1000 time steps, total rewards -102.00
Episode 1078: 1000 time steps, total rewards -97.00
Episode 1079: 1000 time steps, total rewards -100.00
Episode 1080: 1000 time steps, total rewards -100.00
Episode 1081: 1000 time steps, total rewards -102.00
Episode 1082: 1000 time steps, total rewards -94.00
Episode 1083: 1000 time steps, total rewards -100.00
Episode 1084: 1000 time steps, total rewards -102.00
Episode 1085: 1000 time steps, total rewards -97.00
Episode 1086: 1000 time steps, total rewards -104.00
Episode 1087: 1000 time steps, total rewards -100.00
Episode 1088: 1000 time steps, total rewards -94.00
Episode 1089: 1000 time steps, total rewards -102.00
Episode 1090: 1000 time steps, total rewards -100.00
Episode 1091: 1000 time steps, total rewards -97.00
Episode 1092: 1000 time steps, total rewards -97.00
Episode 1093: 1000 time steps, total rewards -102.00
Episode 1094: 1000 time steps, total rewards -100.00
Episode 1095: 1000 time steps, total rewards -102.00
Episode 1096: 1000 time steps, total rewards -102.00
Episode 1097: 1000 time steps, total rewards -102.00
Episode 1098: 1000 time steps, total rewards -102.00
Episode 1099: 1000 time steps, total rewards -104.00
Episode 1100: 1000 time steps, total rewards -97.00
Episode 1101: 1000 time steps, total rewards -100.00
Episode 1102: 1000 time steps, total rewards -104.00
Episode 1103: 1000 time steps, total rewards -102.00
Episode 1104: 1000 time steps, total rewards -100.00
Episode 1105: 1000 time steps, total rewards -100.00
Episode 1106: 1000 time steps, total rewards -102.00
Episode 1107: 1000 time steps, total rewards -97.00
Episode 1108: 1000 time steps, total rewards -104.00
Episode 1109: 1000 time steps, total rewards -100.00
Episode 1110: 1000 time steps, total rewards -97.00
Episode 1111: 1000 time steps, total rewards -99.00
Episode 1112: 1000 time steps, total rewards -94.00
Episode 1113: 1000 time steps, total rewards -100.00
Episode 1114: 1000 time steps, total rewards -99.00
Episode 1115: 1000 time steps, total rewards -100.00
Episode 1116: 1000 time steps, total rewards -97.00
Episode 1117: 1000 time steps, total rewards -100.00
Episode 1118: 1000 time steps, total rewards -102.00
Episode 1119: 1000 time steps, total rewards -97.00
Episode 1120: 1000 time steps, total rewards -100.00
Episode 1121: 1000 time steps, total rewards -97.00
Episode 1122: 1000 time steps, total rewards -100.00
Episode 1123: 1000 time steps, total rewards -100.00
Episode 1124: 1000 time steps, total rewards -99.00
Episode 1125: 1000 time steps, total rewards -104.00
Episode 1126: 1000 time steps, total rewards -100.00
Episode 1127: 1000 time steps, total rewards -97.00
Episode 1128: 1000 time steps, total rewards -100.00
Episode 1129: 1000 time steps, total rewards -100.00
Episode 1130: 1000 time steps, total rewards -96.00
Episode 1131: 1000 time steps, total rewards -99.00
Episode 1132: 1000 time steps, total rewards -100.00
Episode 1133: 1000 time steps, total rewards -97.00
Episode 1134: 1000 time steps, total rewards -100.00
Episode 1135: 1000 time steps, total rewards -100.00
Episode 1136: 1000 time steps, total rewards -97.00
Episode 1137: 1000 time steps, total rewards -100.00
Episode 1138: 1000 time steps, total rewards -100.00
Episode 1139: 1000 time steps, total rewards -100.00
Episode 1140: 1000 time steps, total rewards -99.00
Episode 1141: 1000 time steps, total rewards -100.00
Episode 1142: 1000 time steps, total rewards -100.00
Episode 1143: 1000 time steps, total rewards -100.00
Episode 1144: 1000 time steps, total rewards -94.00
Episode 1145: 1000 time steps, total rewards -100.00
Episode 1146: 1000 time steps, total rewards -100.00
Episode 1147: 1000 time steps, total rewards -100.00
Episode 1148: 1000 time steps, total rewards -100.00
Episode 1149: 1000 time steps, total rewards -100.00
Episode 1150: 1000 time steps, total rewards -97.00
Episode 1151: 1000 time steps, total rewards -99.00
Episode 1152: 1000 time steps, total rewards -97.00
Episode 1153: 1000 time steps, total rewards -94.00
Episode 1154: 1000 time steps, total rewards -97.00
Episode 1155: 1000 time steps, total rewards -97.00
Episode 1156: 1000 time steps, total rewards -94.00
Episode 1157: 1000 time steps, total rewards -97.00
Episode 1158: 1000 time steps, total rewards -97.00
Episode 1159: 1000 time steps, total rewards -100.00
Episode 1160: 1000 time steps, total rewards -102.00
Episode 1161: 1000 time steps, total rewards -97.00
Episode 1162: 1000 time steps, total rewards -97.00
Episode 1163: 1000 time steps, total rewards -100.00
Episode 1164: 1000 time steps, total rewards -102.00
Episode 1165: 1000 time steps, total rewards -94.00
Episode 1166: 1000 time steps, total rewards -99.00
Episode 1167: 1000 time steps, total rewards -94.00
Episode 1168: 1000 time steps, total rewards -99.00
Episode 1169: 1000 time steps, total rewards -96.00
Episode 1170: 1000 time steps, total rewards -97.00
Episode 1171: 1000 time steps, total rewards -100.00
Episode 1172: 1000 time steps, total rewards -100.00
Episode 1173: 1000 time steps, total rewards -98.00
Episode 1174: 1000 time steps, total rewards -100.00
Episode 1175: 1000 time steps, total rewards -102.00
Episode 1176: 1000 time steps, total rewards -97.00
Episode 1177: 1000 time steps, total rewards -102.00
Episode 1178: 1000 time steps, total rewards -100.00
Episode 1179: 1000 time steps, total rewards -100.00
Episode 1180: 1000 time steps, total rewards -100.00
Episode 1181: 1000 time steps, total rewards -102.00
Episode 1182: 1000 time steps, total rewards -99.00
Episode 1183: 1000 time steps, total rewards -101.00
Episode 1184: 1000 time steps, total rewards -96.00
Episode 1185: 1000 time steps, total rewards -96.00
Episode 1186: 1000 time steps, total rewards -102.00
Episode 1187: 1000 time steps, total rewards -102.00
Episode 1188: 1000 time steps, total rewards -99.00
Episode 1189: 1000 time steps, total rewards -102.00
Episode 1190: 1000 time steps, total rewards -102.00
Episode 1191: 1000 time steps, total rewards -94.00
Episode 1192: 1000 time steps, total rewards -100.00
Episode 1193: 1000 time steps, total rewards -102.00
Episode 1194: 1000 time steps, total rewards -100.00
Episode 1195: 1000 time steps, total rewards -100.00
Episode 1196: 1000 time steps, total rewards -100.00
Episode 1197: 1000 time steps, total rewards -97.00
Episode 1198: 1000 time steps, total rewards -97.00
Episode 1199: 1000 time steps, total rewards -91.00
Episode 1200: 1000 time steps, total rewards -100.00
Episode 1201: 1000 time steps, total rewards -102.00
Episode 1202: 1000 time steps, total rewards -97.00
Episode 1203: 1000 time steps, total rewards -100.00
Episode 1204: 1000 time steps, total rewards -102.00
Episode 1205: 1000 time steps, total rewards -100.00
Episode 1206: 1000 time steps, total rewards -102.00
